iata_code,name,type,municipality,iso_country,latitude_deg,longitude_deg,route_count,inbound_route_count,type_score,major_score
CXM,Camaxilo Airport,small_airport,Camaxilo,AO,-8.37361,18.923599,0,0,0.25,0.25
CAV,Cazombo Airport,small_airport,Cazombo,AO,-11.8931,22.916239,0,0,0.25,0.25
LLT,Lobito Airport,small_airport,Lobito,AO,-12.3712,13.5366,0,0,0.25,0.25
LBZ,Lucapa Airport,small_airport,Lucapa,AO,-8.442339,20.732701,0,0,0.25,0.25
LZM,Luzamba Airport,small_airport,Luzamba,AO,-9.11596012115,18.0492992401,0,0,0.25,0.25
UAL,Luau Airport,small_airport,Luau,AO,-10.7158,22.2311,0,0,0.25,0.25
CEO,Waco Kungo Airport,small_airport,Waco Kungo,AO,-11.4264,15.1014,0,0,0.25,0.25
ARZ,N'zeto Airport,small_airport,N'zeto,AO,-7.259277,12.862355,0,0,0.25,0.25
NZA,Nzagi Airport,small_airport,Nzagi,AO,-7.716939926149999,21.358200073200003,0,0,0.25,0.25
JMB,Jamba Airport,small_airport,Jamba,AO,-14.698193,16.070148,0,0,0.25,0.25
WFR,(Duplicate)Wolf's Fang Runway,medium_airport,Queen Maud Island,AQ,-71.5264,8.799459,0,0,1.0,1.0
UGL,Union Glacier Blue-Ice Runway,small_airport,Union Glacier,AQ,-79.777778,-83.320833,0,0,0.25,0.25
TNM,Teniente Rodolfo Marsh Martin Airport,small_airport,Villa Las Estrellas,AQ,-62.191026,-58.98669,0,0,0.25,0.25
AEP,Aeroparque Jorge Newbery,large_airport,Buenos Aires,AR,-34.559419,-58.415536,43,42,2.0,4.588304458051179
EZE,Ezeiza International Airport - Ministro Pistarini,large_airport,Buenos Aires (Ezeiza),AR,-34.8222,-58.5358,40,40,2.0,4.5464494171686685
COR,Ingeniero Aeronáutico Ambrosio L.V. Taravella International Airport,large_airport,Cordoba,AR,-31.312346,-64.208329,11,11,2.0,3.7039359884260574
MDZ,Governor Francisco Gabrielli International Airport,large_airport,Mendoza,AR,-32.831699,-68.7929,7,8,2.0,3.4595550673394255
BRC,Teniente Luis Candelaria International Airport,large_airport,San Carlos de Bariloche,AR,-41.151199,-71.157501,6,6,2.0,3.3343383879236432
ROS,Rosario Islas Malvinas International Airport,large_airport,Rosario,AR,-32.9036,-60.785,5,5,2.0,3.228635064613523
CRD,General Enrique Mosconi International Airport,large_airport,Comodoro Rivadavia,AR,-45.786941,-67.463355,4,6,2.0,3.199749493275158
RGL,Piloto Civil Norberto Fernández International Airport,large_airport,Rio Gallegos,AR,-51.608791,-69.308948,5,4,2.0,3.176543191243822
SLA,Martín Miguel de Güemes International Airport,large_airport,Salta,AR,-24.856001,-65.486198,4,4,2.0,3.1036145685262397
FTE,El Calafate - Commander Armando Tola International Airport,large_airport,El Calafate,AR,-50.281997,-72.053949,3,3,2.0,2.9506018476250677
NQN,Presidente Perón International Airport,large_airport,Neuquén,AR,-38.949001,-68.155701,3,3,2.0,2.9506018476250677
JUJ,Gobernador Horacio Guzman International Airport,large_airport,San Salvador de Jujuy,AR,-24.392799,-65.097801,2,2,2.0,2.7533341408009893
TUC,Teniente Benjamín Matienzo International Airport,large_airport,San Miguel de Tucumán,AR,-26.837397,-65.104195,1,1,2.0,2.475300923812534
RES,Resistencia International Airport,large_airport,Resistencia,AR,-27.44991,-59.056125,1,1,2.0,2.475300923812534
REL,Almirante Marco Andres Zar Airport,medium_airport,Rawson,AR,-43.2105,-65.2703,6,5,1.0,2.2902953365444265
USH,Ushuaia - Malvinas Argentinas International Airport,medium_airport,Ushuaia,AR,-54.8433,-68.2958,3,4,1.0,2.014357148000556
IGR,Cataratas Del Iguazú International Airport,medium_airport,Puerto Iguazu,AR,-25.737301,-54.4734,3,3,1.0,1.950601847625068
EQS,Esquel Brigadier Antonio Parodi International Airport,medium_airport,Esquel,AR,-42.908001,-71.139503,3,3,1.0,1.950601847625068
BHI,Comandante Espora Airport,medium_airport,Bahía Blanca,AR,-38.725,-62.1693,3,3,1.0,1.950601847625068
AFA,Suboficial Ay Santiago Germano Airport,medium_airport,San Rafael,AR,-34.588299,-68.4039,2,2,1.0,1.7533341408009897
RGA,Hermes Quijada International Airport,medium_airport,Rio Grande,AR,-53.7777,-67.7494,2,2,1.0,1.7533341408009897
MDQ,Ástor Piazzola International Airport,medium_airport,Mar del Plata,AR,-37.9342,-57.5733,2,2,1.0,1.7533341408009897
UAQ,Domingo Faustino Sarmiento Airport,medium_airport,San Juan,AR,-31.571501,-68.418198,2,1,1.0,1.6374869670557997
LUQ,Brigadier Mayor D Cesar Raul Ojeda Airport,medium_airport,San Luis,AR,-33.273201,-66.3564,1,2,1.0,1.5911480975577237
PRA,General Urquiza Airport,medium_airport,Parana,AR,-31.7948,-60.4804,1,1,1.0,1.4753009238125339
SFN,Sauce Viejo Airport,medium_airport,Santa Fe,AR,-31.7117,-60.8117,1,1,1.0,1.4753009238125339
CTC,Coronel Felipe Varela International Airport,medium_airport,Catamarca,AR,-28.593117,-65.7512,1,1,1.0,1.4753009238125339
SDE,Vicecomodoro Angel D. La Paz Aragonés Airport,medium_airport,Santiago del Estero,AR,-27.7655563354,-64.3099975586,1,1,1.0,1.4753009238125339
IRJ,Capitan V A Almonacid Airport,medium_airport,La Rioja,AR,-29.381599,-66.795799,1,1,1.0,1.4753009238125339
RHD,Termas de Río Hondo international Airport,medium_airport,Termas de Río Hondo,AR,-27.4966,-64.93595,1,1,1.0,1.4753009238125339
FMA,Formosa National Airport,medium_airport,Formosa,AR,-26.2127,-58.2281,1,1,1.0,1.4753009238125339
PSS,Libertador Gral D Jose De San Martin Airport,medium_airport,Posadas,AR,-27.3858,-55.9707,1,1,1.0,1.4753009238125339
VDM,Gobernador Castello Airport,medium_airport,Viedma / Carmen de Patagones,AR,-40.8692,-63.0004,1,1,1.0,1.4753009238125339
PMY,El Tehuelche Airport,medium_airport,Puerto Madryn,AR,-42.7592,-65.1027,1,1,1.0,1.4753009238125339
RSA,Santa Rosa Airport,medium_airport,Santa Rosa,AR,-36.588299,-64.275703,1,1,1.0,1.4753009238125339
CPC,Aviador C. Campos Airport,medium_airport,Chapelco/San Martin de los Andes,AR,-40.075401,-71.137299,1,1,1.0,1.4753009238125339
COC,Comodoro Pierrestegui Airport,medium_airport,Concordia,AR,-31.2969,-57.9966,0,0,1.0,1.0
GHU,Gualeguaychu Airport,medium_airport,Gualeguaychu,AR,-33.005567,-58.612833,0,0,1.0,1.0
LPG,La Plata Airport,medium_airport,La Plata,AR,-34.9722,-57.8947,0,0,1.0,1.0
EPA,El Palomar Airport,medium_airport,El Palomar,AR,-34.6099,-58.6126,0,0,1.0,1.0
RDS,Rincon De Los Sauces Airport,medium_airport,Rincon de los Sauces,AR,-37.390598,-68.904198,0,0,1.0,1.0
APZ,Zapala Airport,medium_airport,Zapala,AR,-38.975498,-70.113602,0,0,1.0,1.0
LGS,Comodoro D.R. Salomón Airport,medium_airport,Malargue,AR,-35.493599,-69.574303,0,0,1.0,1.0
RCU,Area De Material Airport,medium_airport,Rio Cuarto,AR,-33.085098,-64.261299,0,0,1.0,1.0
VDR,Villa Dolores Airport,medium_airport,Villa Dolores,AR,-31.9452,-65.146301,0,0,1.0,1.0
VME,Villa Reynolds Airport,medium_airport,Villa Mercedes,AR,-33.7299003601,-65.3873977661,0,0,1.0,1.0
CNQ,Corrientes Airport,medium_airport,Corrientes,AR,-27.4455,-58.7619,0,0,1.0,1.0
AOL,Paso De Los Libres Airport,medium_airport,Paso de los Libres,AR,-29.6894,-57.1521,0,0,1.0,1.0
MCS,Monte Caseros Airport,medium_airport,Monte Caseros,AR,-30.2719,-57.6402,0,0,1.0,1.0
ORA,Orán Airport,medium_airport,Orán,AR,-23.1528,-64.329201,0,0,1.0,1.0
TTG,General Enrique Mosconi Airport,medium_airport,Tartagal,AR,-22.616877,-63.793015,0,0,1.0,1.0
OYA,Goya Airport,medium_airport,Goya,AR,-29.1058,-59.2189,0,0,1.0,1.0
RCQ,Reconquista Airport,medium_airport,Reconquista,AR,-29.210278,-59.683333,0,0,1.0,1.0
UZU,Curuzu Cuatia Airport,medium_airport,Curuzu Cuatia,AR,-29.7706,-57.9789,0,0,1.0,1.0
EHL,El Bolsón Airfield,medium_airport,El Bolsón,AR,-41.943199,-71.532303,0,0,1.0,1.0
LHS,Las Heras Airport,medium_airport,Las Heras,AR,-46.538517,-68.965323,0,0,1.0,1.0
PUD,Puerto Deseado Airport,medium_airport,Puerto Deseado,AR,-47.7353,-65.9041,0,0,1.0,1.0
ULA,Capitan D Daniel Vazquez Airport,medium_airport,San Julian,AR,-49.306816,-67.802596,0,0,1.0,1.0
PMQ,Perito Moreno Jalil Hamer Airport,medium_airport,Perito Moreno,AR,-46.537899,-70.978699,0,0,1.0,1.0
RZA,Santa Cruz Airport,medium_airport,Puerto Santa Cruz,AR,-50.0165,-68.5792,0,0,1.0,1.0
GPO,General Pico Airport,medium_airport,General Pico,AR,-35.696201,-63.758301,0,0,1.0,1.0
OYO,Tres Arroyos Airport,medium_airport,Tres Arroyos,AR,-38.3869,-60.3297,0,0,1.0,1.0
SST,Santa Teresita Airport,medium_airport,Santa Teresita,AR,-36.5423,-56.7218,0,0,1.0,1.0
NEC,Necochea Airport,medium_airport,Necochea,AR,-38.490746,-58.816337,0,0,1.0,1.0
PEH,Comodoro Pedro Zanni Airport,medium_airport,Pehuajó,AR,-35.8446,-61.8576,0,0,1.0,1.0
TDL,Héroes de Malvinas Airport,medium_airport,Tandil,AR,-37.234634,-59.228647,0,0,1.0,1.0
VLG,Villa Gesell Airport,medium_airport,Villa Gesell,AR,-37.2354,-57.0292,0,0,1.0,1.0
CUT,Cutral-Co Airport,medium_airport,Cutral-Co,AR,-38.939701,-69.264603,0,0,1.0,1.0
QRF,Bragado Airport,small_airport,Bragado,AR,-35.145811,-60.480294,0,0,0.25,0.25
CVI,Caleta Olivia Airport,small_airport,Caleta Olivia,AR,-46.37428,-67.59409,0,0,0.25,0.25
CNT,Charata Airport,small_airport,Charata,AR,-27.2164,-61.2103,0,0,0.25,0.25
VGS,General Villegas Airport,small_airport,General Villegas,AR,-34.995728,-62.999725,0,0,0.25,0.25
LMD,Los Menucos Airport,small_airport,Los Menucos,AR,-40.817699,-68.074699,0,0,0.25,0.25
VCF,Valcheta Airport,small_airport,Valcheta,AR,-40.700001,-66.150002,0,0,0.25,0.25
CPG,Carmen de Patagones Airport,small_airport,Carmen de Patagones,AR,-40.7781,-62.9803,0,0,0.25,0.25
LCP,Loncopue Airport,small_airport,Loncopue,AR,-38.081902,-70.643898,0,0,0.25,0.25
MJR,Miramar Airport,small_airport,Miramar,AR,-38.2271,-57.8697,0,0,0.25,0.25
LCM,La Cumbre Airport,small_airport,La Cumbre,AR,-31.0058,-64.531898,0,0,0.25,0.25
RAF,Rafaela Airport,small_airport,Rafaela,AR,-31.2825,-61.5017,0,0,0.25,0.25
NCJ,Sunchales Aeroclub Airport,small_airport,Sunchales,AR,-30.9575,-61.5283,0,0,0.25,0.25
HOS,Chos Malal Airport,small_airport,Chos Malal,AR,-37.444698,-70.222504,0,0,0.25,0.25
CVH,Caviahue Airport,small_airport,Lafontaine,AR,-37.851398,-71.009201,0,0,0.25,0.25
GNR,Dr. Arturo H. Illia Airport,small_airport,General Roca,AR,-39.000702,-67.620499,0,0,0.25,0.25
CRR,Ceres Airport,small_airport,Ceres,AR,-29.872292,-61.927925,0,0,0.25,0.25
RLO,Valle Del Conlara International Airport,small_airport,Merlo,AR,-32.384701,-65.186501,0,0,0.25,0.25
PRQ,Termal Airport,small_airport,Presidencia Roque Sáenz Peña,AR,-26.753611,-60.492222,0,0,0.25,0.25
CLX,Aeródromo de Clorinda,small_airport,Clorinda,AR,-25.3036,-57.7344,0,0,0.25,0.25
ELO,El Dorado Airport,small_airport,El Dorado,AR,-26.397499,-54.574699,0,0,0.25,0.25
LLS,Alferez Armando Rodriguez Airport,small_airport,Las Lomitas,AR,-24.721399,-60.548801,0,0,0.25,0.25
MDX,Mercedes Airport,small_airport,Mercedes,AR,-29.221399,-58.087799,0,0,0.25,0.25
EMX,El Maitén Airport,small_airport,El Maitén,AR,-42.029202,-71.172501,0,0,0.25,0.25
IGB,Ingeniero Jacobacci - Captain H R Bordón Airport,small_airport,Ingeniero Jacobacci,AR,-41.3209,-69.574898,0,0,0.25,0.25
OLN,Lago Musters Airport,small_airport,Sarmiento,AR,-45.5752,-69.077,0,0,0.25,0.25
OES,Antoine de Saint Exupéry Airport,small_airport,San Antonio Oeste,AR,-40.7512,-65.0343,0,0,0.25,0.25
MQD,Maquinchao Airport,small_airport,Maquinchao,AR,-41.2430992126,-68.7078018188,0,0,0.25,0.25
ARR,D. Casimiro Szlapelis Airport,small_airport,Alto Rio Senguerr,AR,-45.013599,-70.812202,0,0,0.25,0.25
SGV,Sierra Grande Airport,small_airport,Sierra Grande,AR,-41.591702,-65.339401,0,0,0.25,0.25
ROY,Rio Mayo Airport,small_airport,Rio Mayo,AR,-45.703899,-70.245598,0,0,0.25,0.25
GGS,Gobernador Gregores Airport,small_airport,Gobernador Gregores,AR,-48.7831,-70.150002,0,0,0.25,0.25
JSM,Jose De San Martin Airport,small_airport,Chubut,AR,-44.0485992432,-70.4589004517,0,0,0.25,0.25
RYO,28 de Noviembre Airport,small_airport,Rio Turbio,AR,-51.605,-72.2203,0,0,0.25,0.25
CSZ,Brigadier D.H.E. Ruiz Airport,small_airport,Coronel Suarez,AR,-37.446098,-61.889301,0,0,0.25,0.25
OVR,Olavarria Airport,small_airport,Olavarria,AR,-36.889999,-60.216599,0,0,0.25,0.25
PPG,Pago Pago International Airport,large_airport,Pago Pago,AS,-14.331,-170.710007,1,1,2.0,2.475300923812534
OFU,Ofu Airport,small_airport,Ofu,AS,-14.1844,-169.669998,0,0,0.25,0.25
FTI,Fitiuta Airport,small_airport,Fitiuta Village,AS,-14.216131,-169.423771,0,0,0.25,0.25
VIE,Vienna International Airport,large_airport,Vienna,AT,48.110298,16.5697,137,138,2.0,5.380751169243079
SZG,Salzburg Airport,large_airport,Salzburg,AT,47.793301,13.0043,19,20,2.0,4.06815646305686
GRZ,Graz Airport,large_airport,Feldkirchen bei Graz,AT,46.9911,15.4396,11,11,2.0,3.7039359884260574
LNZ,Linz-Hörsching Airport,large_airport,Linz,AT,48.235362,14.188128,8,7,2.0,3.4730159857001555
INN,Innsbruck Airport,large_airport,Innsbruck,AT,47.260201,11.344,6,6,2.0,3.3343383879236432
KLU,Klagenfurt Airport,large_airport,Klagenfurt am Wörthersee,AT,46.642502,14.3377,4,4,2.0,3.1036145685262397
HOH,Hohenems-Dornbirn Airfield,small_airport,Hohenems,AT,47.384477,9.699776,0,0,0.25,0.25
ANT,Sankt Anton am Arlberg Heliport,heliport,Sankt Anton am Arlberg,AT,47.119621,10.240524,0,0,0.0,0.0
SYD,Sydney Kingsford Smith International Airport,large_airport,Sydney (Mascot),AU,-33.946098,151.177002,85,83,2.0,5.047686575313778
BNE,Brisbane International Airport,large_airport,Brisbane,AU,-27.38419914245605,153.11700439453125,60,56,2.0,4.799507050764911
MEL,Melbourne Airport,large_airport,Melbourne,AU,-37.670732,144.837898,55,54,2.0,4.755093014931909
PER,Perth International Airport,large_airport,Perth,AU,-31.94029998779297,115.96700286865234,38,38,2.0,4.512156557346043
CNS,Cairns International Airport,large_airport,Cairns,AU,-16.878921,145.74948,30,29,2.0,4.3453655622689595
ADL,Adelaide International Airport,large_airport,Adelaide,AU,-34.947512,138.533393,26,26,2.0,4.260002422402969
DRW,Darwin International Airport / RAAF Darwin,large_airport,Darwin,AU,-12.41497,130.88185,20,20,2.0,4.0876725287246325
OOL,Gold Coast Airport,large_airport,Gold Coast,AU,-28.165962,153.506641,13,13,2.0,3.809639311736177
BME,Broome International Airport,large_airport,Broome,AU,-17.949194,122.2283,8,7,2.0,3.4730159857001555
PHE,Port Hedland International Airport,large_airport,Port Hedland,AU,-20.382787,118.629789,5,6,2.0,3.27267811599274
NTL,Newcastle Airport,large_airport,Williamtown,AU,-32.796114,151.835025,5,5,2.0,3.228635064613523
HBA,Hobart International Airport,large_airport,Hobart (Cambridge),AU,-42.837032,147.513022,3,3,2.0,2.9506018476250677
MCY,Sunshine Coast Airport,large_airport,Maroochydore,AU,-26.593324,153.08319,2,2,2.0,2.7533341408009893
TSV,Townsville Airport / RAAF Base Townsville,medium_airport,Townsville,AU,-19.252904,146.766512,10,10,1.0,2.644271044204597
ISA,Mount Isa Airport,medium_airport,Mount Isa,AU,-20.66638,139.488468,9,9,1.0,2.5789154923387745
ASP,Alice Springs Airport,medium_airport,Alice Springs,AU,-23.806588,133.903427,8,8,1.0,2.5066682816019794
AVV,Melbourne Avalon International Airport,large_airport,Geelong/Melbourne,AU,-38.040269,144.467196,1,1,2.0,2.475300923812534
CBR,Canberra Airport,medium_airport,Canberra,AU,-35.3069,149.195007,6,6,1.0,2.3343383879236432
MKY,Mackay Airport,medium_airport,Mackay,AU,-21.170816,149.182588,5,5,1.0,2.228635064613523
LST,Launceston Airport,medium_airport,Launceston (Western Junction),AU,-41.544935,147.210785,5,5,1.0,2.228635064613523
KTA,Karratha Airport,medium_airport,Karratha,AU,-20.712200164799995,116.773002625,5,5,1.0,2.228635064613523
CTL,Charleville Airport,medium_airport,Charleville,AU,-26.4132995605,146.261993408,4,4,1.0,2.10361456852624
BHQ,Broken Hill Airport,medium_airport,Broken Hill,AU,-32.0013999939,141.472000122,4,4,1.0,2.10361456852624
HTI,Hamilton Island Airport,medium_airport,Hamilton Island,AU,-20.3581008911,148.95199585,4,4,1.0,2.10361456852624
MQL,Mildura Airport,medium_airport,Mildura,AU,-34.229198455799995,142.085998535,4,4,1.0,2.10361456852624
WTB,Toowoomba Wellcamp Airport,large_airport,Toowoomba,AU,-27.558332,151.793335,0,0,2.0,2.0
AYQ,Ayers Rock Connellan Airport,medium_airport,Yulara,AU,-25.185913,130.97703,3,3,1.0,1.950601847625068
BNK,Ballina Byron Gateway Airport,medium_airport,Ballina,AU,-28.833236,153.561471,3,3,1.0,1.950601847625068
ROK,Rockhampton Airport,medium_airport,Rockhampton,AU,-23.380019,150.475359,3,3,1.0,1.950601847625068
CNJ,Cloncurry Airport,medium_airport,Cloncurry,AU,-20.6686000824,140.503997803,3,3,1.0,1.950601847625068
GLT,Gladstone Airport,medium_airport,Gladstone,AU,-23.869763,151.225439,3,3,1.0,1.950601847625068
GTE,Groote Eylandt Airport,medium_airport,Groote Eylandt,AU,-13.972405,136.458553,3,3,1.0,1.950601847625068
MIM,Merimbula Airport,medium_airport,Merimbula,AU,-36.9085998535,149.901000977,3,3,1.0,1.950601847625068
MNG,Maningrida Airport,medium_airport,Maningrida,AU,-12.0560998917,134.23399353,3,3,1.0,1.950601847625068
GOV,Gove Airport,medium_airport,Nhulunbuy,AU,-12.269399642899998,136.817993164,3,3,1.0,1.950601847625068
KGI,Kalgoorlie Boulder Airport,medium_airport,Broadwood,AU,-30.791543,121.464586,3,3,1.0,1.950601847625068
KNX,East Kimberley Regional (Kununurra) Airport,medium_airport,Kununurra,AU,-15.7781,128.707993,3,3,1.0,1.950601847625068
PQQ,Port Macquarie Airport,medium_airport,Port Macquarie,AU,-31.4358005524,152.863006592,3,3,1.0,1.950601847625068
BWT,Wynyard Airport,medium_airport,Burnie,AU,-40.997039,145.726,3,3,1.0,1.950601847625068
LRE,Longreach Airport,medium_airport,Longreach,AU,-23.4342,144.279999,2,4,1.0,1.899284319019844
ALH,Albany Airport,medium_airport,Albany,AU,-34.943333,117.808889,2,2,1.0,1.7533341408009897
BVI,Birdsville Airport,medium_airport,,AU,-25.897499084472656,139.34800720214844,2,2,1.0,1.7533341408009897
BEU,Bedourie Airport,medium_airport,Bedourie,AU,-24.3461,139.460007,2,2,1.0,1.7533341408009897
BQL,Boulia Airport,medium_airport,,AU,-22.913299560546875,139.89999389648438,2,2,1.0,1.7533341408009897
PPP,Proserpine Whitsunday Coast Airport,medium_airport,Proserpine,AU,-20.494416,148.553583,2,2,1.0,1.7533341408009897
BHS,Bathurst Airport,medium_airport,Bathurst,AU,-33.406817,149.651161,2,2,1.0,1.7533341408009897
CFS,Coffs Harbour Airport,medium_airport,Coffs Harbour,AU,-30.320601,153.115997,2,2,1.0,1.7533341408009897
CMA,Cunnamulla Airport,medium_airport,,AU,-28.030000686645508,145.6219940185547,2,2,1.0,1.7533341408009897
GFF,Griffith Airport,medium_airport,Griffith,AU,-34.2508010864,146.067001343,2,2,1.0,1.7533341408009897
HVB,Hervey Bay Airport,medium_airport,Hervey Bay,AU,-25.320127,152.880662,2,2,1.0,1.7533341408009897
KNS,King Island Airport,medium_airport,,AU,-39.87749862670898,143.8780059814453,2,2,1.0,1.7533341408009897
KWM,Kowanyama Airport,medium_airport,Kowanyama,AU,-15.485369,141.752572,2,2,1.0,1.7533341408009897
IRG,Lockhart River Airport,medium_airport,Lockhart River,AU,-12.7869,143.304993,2,2,1.0,1.7533341408009897
ABX,Albury Airport,medium_airport,East Albury,AU,-36.066758,146.959148,2,2,1.0,1.7533341408009897
MOV,Moranbah Airport,medium_airport,Moranbah,AU,-22.057800293,148.07699585,2,2,1.0,1.7533341408009897
MYA,Moruya Airport,medium_airport,Moruya,AU,-35.8978004456,150.143997192,2,2,1.0,1.7533341408009897
MGB,Mount Gambier Airport,medium_airport,Mount Gambier,AU,-37.744382,140.780561,2,2,1.0,1.7533341408009897
NRA,Narrandera Airport,medium_airport,Narrandera,AU,-34.7022018433,146.511993408,2,2,1.0,1.7533341408009897
NTN,Normanton Airport,medium_airport,Normanton,AU,-17.68409,141.069664,2,2,1.0,1.7533341408009897
PKE,Parkes Airport,medium_airport,Parkes,AU,-33.131401062,148.238998413,2,2,1.0,1.7533341408009897
ULP,Quilpie Airport,medium_airport,,AU,-26.609176,144.253746,2,2,1.0,1.7533341408009897
RMA,Roma Airport,medium_airport,Roma,AU,-26.545000076300003,148.774993896,2,2,1.0,1.7533341408009897
DBO,Dubbo City Regional Airport,medium_airport,Dubbo,AU,-32.2167015076,148.574996948,2,2,1.0,1.7533341408009897
WGA,Wagga Wagga Airport,medium_airport,Forest Hill,AU,-35.163484,147.46832,2,2,1.0,1.7533341408009897
TRO,Taree Airport,medium_airport,Taree,AU,-31.888599,152.514008,2,2,1.0,1.7533341408009897
WNR,Windorah Airport,medium_airport,Windorah,AU,-25.410641,142.668428,2,2,1.0,1.7533341408009897
WIN,Winton Airport,medium_airport,,AU,-22.36359977722168,143.08599853515625,2,2,1.0,1.7533341408009897
EPR,Esperance Airport,medium_airport,Esperance,AU,-33.684399,121.822998,2,1,1.0,1.6374869670557997
CUQ,Coen Airport,medium_airport,Coen,AU,-13.761133,143.113311,1,2,1.0,1.5911480975577237
ARM,Armidale Airport,medium_airport,Armidale,AU,-30.5280990601,151.617004395,1,1,1.0,1.4753009238125339
BCI,Barcaldine Airport,medium_airport,Barcaldine,AU,-23.566268,145.302086,1,1,1.0,1.4753009238125339
BKQ,Blackall Airport,medium_airport,Blackall,AU,-24.431678,145.429716,1,1,1.0,1.4753009238125339
BDB,Bundaberg Airport,medium_airport,Bundaberg,AU,-24.905039,152.322612,1,1,1.0,1.4753009238125339
WEI,Weipa Airport,medium_airport,Weipa,AU,-12.677493,141.922618,1,1,1.0,1.4753009238125339
CPD,Coober Pedy Airport,medium_airport,Coober Pedy,AU,-29.038312,134.722166,1,1,1.0,1.4753009238125339
CED,Ceduna Airport,medium_airport,,AU,-32.13059997558594,133.7100067138672,1,1,1.0,1.4753009238125339
DCN,RAAF Base Curtin,medium_airport,Derby,AU,-17.581389,123.828333,1,1,1.0,1.4753009238125339
DPO,Devonport Airport,medium_airport,Devonport,AU,-41.1697006226,146.429992676,1,1,1.0,1.4753009238125339
ELC,Elcho Island Airport,medium_airport,Elcho Island,AU,-12.019399642899998,135.570999146,1,1,1.0,1.4753009238125339
EMD,Emerald Airport,medium_airport,Emerald,AU,-23.5674991608,148.179000854,1,1,1.0,1.4753009238125339
GET,Geraldton Airport,medium_airport,Moonyoonooka,AU,-28.796101,114.707001,1,1,1.0,1.4753009238125339
GFN,Clarence Valley Regional Airport,medium_airport,Grafton,AU,-29.754795,153.031234,1,1,1.0,1.4753009238125339
HID,Horn Island Airport,medium_airport,Horn,AU,-10.585636,142.29277,1,1,1.0,1.4753009238125339
KGC,Kingscote Airport,medium_airport,,AU,-35.71390151977539,137.52099609375,1,1,1.0,1.4753009238125339
LSY,Lismore Airport,medium_airport,Lismore,AU,-28.830689,153.258419,1,1,1.0,1.4753009238125339
MEB,Melbourne Essendon Airport,medium_airport,Essendon Fields,AU,-37.7281,144.901993,1,1,1.0,1.4753009238125339
MRZ,Moree Airport,medium_airport,Moree,AU,-29.4988994598,149.845001221,1,1,1.0,1.4753009238125339
ZNE,Newman Airport,medium_airport,Newman,AU,-23.4178009033,119.803001404,1,1,1.0,1.4753009238125339
OAG,Orange Airport,medium_airport,Orange,AU,-33.382014,149.131262,1,1,1.0,1.4753009238125339
PUG,Port Augusta Airport,medium_airport,,AU,-32.50690078735352,137.7169952392578,1,1,1.0,1.4753009238125339
PBO,Paraburdoo Airport,medium_airport,Paraburdoo,AU,-23.1711006165,117.745002747,1,1,1.0,1.4753009238125339
